URL,STATUS CODE
https://www.trendyol.com/trenckot,200
https://www.trendyol.com/bakim-yaglari+bitkisel-bakim-yagi,200
https://www.trendyol.com/oto-bakim-ve-temizlik-urunleri,200
https://www.trendyol.com/cocuk+bebek-body-zibin,200
https://www.trendyol.com/topuklu-ayakkabi,200
https://www.trendyol.com/yag-ve-sos,200
https://www.trendyol.com/sac-kurutma-makinesi,200
https://www.trendyol.com/sans,200
https://www.trendyol.com/kadin+sac-aksesuarlari,200
https://www.trendyol.com/cilt-serumu,200
https://www.trendyol.com/erkek+klasik-ayakkabi,200
https://www.trendyol.com/bebek-arabasi-puset,200
https://www.trendyol.com/cocuk+t-shirt?yasgrubu=2-2&qs=navigation,200
https://www.trendyol.com/kulaklik,200
https://www.trendyol.com/moschino,200
https://www.trendyol.com/gomlek,200
https://www.trendyol.com/erkek+bot,200
https://www.trendyol.com/sarj-cihazlari,200
https://www.trendyol.com/erkek+pantolon,200
https://www.trendyol.com/kahve-makinesi,200
https://www.trendyol.com/cocuk+plaj-giyim?yasgrubu=2-2&qs=navigation,200
https://www.trendyol.com/gunes-gozlugu,200
https://www.trendyol.com/kadin+sirt-cantasi,200
https://www.trendyol.com/erkek+spor-t-shirt,200
https://www.trendyol.com/parfum-seti,200
https://www.trendyol.com/yuz-temizleme,200
https://www.trendyol.com/oje,200
https://www.trendyol.com/erkek+saat,200
https://www.trendyol.com/avon,200
https://www.trendyol.com/kadin+ceket-yelek,200
https://www.trendyol.com/kadin+kazak--hirka,200
https://www.trendyol.com/international.html/en#contactUs,200
https://www.trendyol.com/kadin+gunluk-ayakkabi,200
https://www.trendyol.com/epilasyon-aleti,200
https://www.trendyol.com/gelinlik,200
https://www.trendyol.com/cocuk+spor-ayakkabi?yasgrubu=2-2&qs=navigation,200
https://www.trendyol.com/kopek-mamasi,200
https://www.trendyol.com/butik/liste/erkek,200
https://www.trendyol.com/kadin+giyim?q=l%C3%BCks,200
https://www.trendyol.com/sac-maskesi,200
